username,email,password,pin,phone,dob,nationality,pan,city,pincode,User_ID,Account_Age_Days,Location,Device_Type,Payment_Method,Transaction_Amount,Transaction_Frequency,Obfuscation_Level,Synthetic_Identity,Fraudulent,IP_Address,Email_Domain,Time_Between_Txns,Avg_Txn_Amount,Transaction_Location,Account_Number,Bank_Name,IFSC_Code,Account_Status
akale,indrans12@yahoo.com,@3HhwtQi5p,7765,08112955409,1974-04-22,Indian,JFRIU4832O,Akola,261647,4cd9caf4-5a8f-4be9-ab87-64e4eeabf9d8,4045,India,Mobile,Credit Card,156.18,98,High,False,False,81.114.128.112,Bangalore,39.66,95.68,India,874324563789,ICICI,ICICI199855,Active
nirvi71,reyansh27@divan.com,+SrnWo@+1r,4481,02857879490,1962-01-17,Indian,RWFVJ3829I,Salem,181229,fcf7e5e7-71b1-47cf-966b-9cf8949234b3,1165,India,Mobile,Credit Card,220.62,63,High,False,False,34.38.147.107,Kolkata,35.48,96.88,India,133652987591,CITI,CITI305468,Active
jayesh52,suriaarav@dugar-rana.net,*tTwDu3^t8,6802,+914307247402,1975-10-08,Indian,GFTIX4334S,Danapur,239368,dc973302-f962-4775-948c-3755d5e2906f,1019,India,Mobile,Credit Card,498.08,12,Medium,False,False,107.214.136.71,India,53.87,80.81,India,679281855980,HDFC,HDFC242346,Active
qmander,dattaabram@tailor-doctor.com,13Rcyytv#@,5808,+911620074814,1980-04-30,Indian,YWUUM9406T,Jamnagar,532118,696bc68e-e2ed-40ab-a222-e2a31c9b2cbd,2199,India,Tablet,Credit Card,334.26,9,High,False,True,195.14.247.18,Delhi,72.93,50.62,India,676685566126,PNB,PNB220657,Active
hmajumdar,ravelvedika@gmail.com,$X!2TcjDKU,9128,02671951047,1990-08-29,Indian,VNSFK4800R,Amroha,720498,bf36b43d-beb0-47ec-9a93-d154814f543e,4336,India,Desktop,Debit Card,329.66,85,High,False,False,218.93.204.169,Bangalore,78.18,58.14,India,962372483387,CITI,CITI565089,Active
doranavya,heermagar@hotmail.com,krc0D)Dml%,6964,+918659567194,1957-01-27,Indian,PLIVB2328M,Phusro,314273,b836d242-be6f-4b7b-9af8-73cf4581d111,494,India,Desktop,Credit Card,519.62,75,High,False,False,202.201.181.230,India,34.54,32.48,India,657853954633,HSBC,HSBC547908,Active
zaina86,halderdivij@bajaj-sangha.net,$RLJ9vHoaw,2328,+912597461125,1957-09-11,Indian,UVMCA9380F,Nizamabad,248786,86316262-7fed-4dec-961b-b828f3694e2f,3303,India,Desktop,UPI,297.28,5,Medium,False,False,139.19.181.170,Chennai,35.62,37.52,India,661600141164,HDFC,HDFC547913,Active
rattamahika,deshmukhdiya@gmail.com,_0K5MoR6Tu,1154,+914039222942,1988-09-19,Indian,MAQFP9710B,Nellore,801204,ef5894ee-2b92-40b9-93f3-1fd09f38ef3e,314,India,Desktop,Credit Card,326.69,58,Medium,False,False,110.48.102.213,Bangalore,94.88,97.06,India,203816550913,IDFC,IDFC719529,Active
hiranwalia,choudhurysaira@venkataraman-kuruvilla.com,@j6VrQ(6*L,1434,03561622097,1988-10-31,Indian,TSJCE1213O,Ujjain,497364,32cf3eea-80d4-4342-a5f6-312cdb7802bf,1935,India,Desktop,Net Banking,563.67,62,High,False,False,108.127.1.158,Mumbai,57.13,37.69,India,116118909311,AXIS,AXIS754213,Closed
shraykrish,riaansule@hotmail.com,@k0SzTQt%S,5301,8345000485,1963-08-12,Indian,GDTFH1153S,Munger,948127,527d66e8-dd23-430c-a4ad-9a6ce02c01bc,745,India,Tablet,Net Banking,833.99,34,High,False,False,82.121.31.47,Bangalore,63.83,61.08,India,847797945775,ICICI,ICICI275432,Active
aptetejas,emir73@yahoo.com,_9!7I9Xdp0,4144,+918190953515,1965-08-25,Indian,NETMX2639R,Kochi,200311,a0facc16-1546-4669-946d-4a106a894bae,1914,India,Mobile,Credit Card,990.02,78,Medium,False,False,219.109.24.63,Chennai,61.3,91.55,India,186242638327,SBI,SBI256193,Active
takbhamini,rania72@sur.net,%7L)6WAzU3,4844,+913981939487,1983-09-09,Indian,YGBPB4408P,Nagaon,928744,eec1864b-9c74-4f7e-9a95-a6353f868ca6,1468,India,Mobile,Credit Card,317.37,22,Low,True,False,152.1.220.178,Mumbai,55.91,36.39,India,931722403447,IDFC,IDFC795372,Inactive
dsachar,sahagatik@gmail.com,ML_96Hatak,2425,6385647027,1957-07-26,Indian,ABYJJ5260N,Adoni,656441,caaab595-141e-4935-8620-8eb210a285ad,2457,India,Mobile,Net Banking,907.14,36,Low,False,False,20.40.158.196,Kolkata,56.48,68.06,India,918288935877,PNB,PNB637290,Inactive
kapuraarush,iramaswamy@sharma.info,&c3rUDI#(5,7036,+914525959699,2001-02-16,Indian,WOZED5010P,Madhyamgram,822935,1ea93578-53a6-43aa-98bb-4823643518ac,222,India,Tablet,Credit Card,922.09,54,High,False,False,68.47.155.255,Bangalore,43.3,57.64,India,625519800996,SBI,SBI948484,Active
davetarini,fsingh@hotmail.com,$hRmHCem1S,2793,4428763983,1994-12-30,Indian,PLXWO4744V,Silchar,239715,eddb8329-c290-4a1f-8441-9b9884886e43,2725,India,Desktop,UPI,202.43,76,Medium,False,False,74.31.231.34,Mumbai,59.1,31.97,India,656333989561,HSBC,HSBC973099,Active
pseshadri,ghoshadvik@taneja.com,(+ABlXl70H,9835,+916607530312,1996-09-08,Indian,KJASZ2016J,Guwahati,855663,9fbe994d-6f83-43e6-af2a-af9f35d1ca80,2688,India,Tablet,Credit Card,977.52,97,High,False,False,155.202.100.26,Mumbai,37.9,67.45,India,541025884300,KOTAK,KOTAK913959,Inactive
prisha67,urvikurian@bhatnagar.com,sc&5Ul**&A,1434,4451674141,1991-01-15,Indian,ALVAZ2687U,Katihar,138935,0d8364b2-14ea-4490-9757-181d74b3b988,170,India,Desktop,Debit Card,805.88,24,Low,False,False,102.84.97.48,Delhi,80.29,23.2,India,203962522674,SBI,SBI368980,Active
advika15,wtaneja@gmail.com,$5RC*s&8U+,1557,+917130336015,1959-07-25,Indian,BDNJO5270M,Pudukkottai,400816,086a6c92-7492-488a-94c0-b23978528426,4697,India,Tablet,UPI,476.5,29,Low,False,False,167.15.85.84,Kolkata,63.59,94.86,India,196293695663,HSBC,HSBC784295,Inactive
contractorvaibhav,farhansandal@gmail.com,*51UNy3wG+,6886,+911773903950,1970-12-20,Indian,GERKI1426Q,Sri Ganganagar,736530,204265a7-a603-4d5b-b89c-e4ed4aa81fc0,3586,India,Desktop,UPI,265.13,51,Low,False,False,161.239.56.248,Chennai,83.89,71.6,India,959050708410,BOB,BOB294038,Active
aarav20,lrajagopal@sarkar.com,)qoW44Hix*,5137,6117287028,1990-10-10,Indian,ERWSW4258U,Kurnool,661792,501404bb-09ad-4506-ad2d-56948d00dd25,4176,India,Desktop,Net Banking,329.05,64,High,False,False,201.120.217.178,Bangalore,25.16,45.6,India,723750382418,AXIS,AXIS852887,Active
dhanushkadakia,parinaazchatterjee@gmail.com,0F#RinTl!E,3770,7291100403,1986-08-16,Indian,CLWPX1540U,Bareilly,164999,b4a2fcd4-626d-4295-9f3b-3a793873c616,3724,India,Tablet,Credit Card,957.06,59,Medium,True,False,104.15.190.145,Chennai,62.37,53.98,India,653250777485,BOB,BOB860730,Active
galamishti,boaseumang@yahoo.com,PwkeWq3b@0,5885,05448684300,1976-06-29,Indian,VEFYJ5019O,Shimoga,592894,96e78cd0-67ee-4070-9532-9ec1053adef4,2367,India,Tablet,Debit Card,690.38,91,High,False,False,182.94.108.21,Bangalore,91.65,33.59,India,157095839853,KOTAK,KOTAK521373,Active
ivan16,xkapadia@lata.net,RE6qGOIh#b,5436,01208650622,1989-11-05,Indian,QMUST7502W,Nanded,961124,bfabe5de-e97a-445a-89f3-20928172baa8,1719,India,Desktop,Credit Card,104.04,6,Low,False,False,202.13.155.163,Bangalore,19.98,87.65,India,265985761469,PNB,PNB879145,Suspended
jchaudhry,raumanikya@krishnan-deol.info,#gG^yziDB4,9598,+917418655650,1992-09-28,Indian,OOFWM8794C,Karimnagar,753684,5e39ec49-47c9-4a93-9732-6207639d0d88,790,India,Tablet,Debit Card,472.95,36,Low,False,False,152.235.196.20,Mumbai,22.69,38.24,India,767631718913,CITI,CITI928009,Active
aramachandran,rchokshi@gmail.com,(*W1Rt)i)n,2030,1533145307,1996-10-23,Indian,PLRHZ6284H,Ludhiana,968702,c229fe8b-cfea-4929-b981-e4a80ef45ad2,120,India,Mobile,UPI,614.44,82,Low,False,False,115.74.139.49,India,24.43,81.33,India,770155940849,PNB,PNB593281,Active
wbhatt,wchakrabarti@varty.com,CJ2ERk*K%4,9030,+911816312081,1970-12-04,Indian,FFZAK2457R,Thane,764026,a3ba5c2f-211b-4412-82c2-a412b0dbe891,1003,India,Tablet,Net Banking,687.56,100,Medium,False,False,175.114.93.253,Mumbai,36.85,44.77,India,989882498167,CITI,CITI660961,Active
urvi57,senguptamadhup@yahoo.com,**14FlLp8^,6653,+918268183170,1960-11-10,Indian,NYOBT3130Z,Gurgaon,435355,e87a1f7f-7596-4c1e-90d9-205a8a1ac993,591,India,Tablet,UPI,597.37,91,Low,False,False,121.224.216.59,Bangalore,67.17,50.46,India,604350874832,PNB,PNB173068,Active
tailornehmat,ramaojas@comar.com,br_F5Emsmz,6725,+911002535205,1986-04-29,Indian,OXTSE6797T,Bally,864062,488dc96a-5918-4266-b972-e37a2208c9dc,1601,India,Desktop,Debit Card,595.07,36,Medium,False,False,97.25.248.129,Bangalore,12.55,62.08,India,822556966484,ICICI,ICICI585502,Active
hunar46,karanhansh@date-ganguly.com,(iJG%0WxmJ,9959,+914715303342,1963-03-04,Indian,VLQHB6932K,Bhatpara,466983,bb1a5cfc-927d-4b94-8f1b-fabac4aaadbc,3551,India,Tablet,Debit Card,380.53,37,High,False,False,143.9.64.197,Bangalore,59.85,76.18,India,593275823735,ICICI,ICICI895267,Active
gulatiraunak,hazel90@hotmail.com,i*W^9TrGT_,3100,01897251930,1969-04-10,Indian,YMFWT3942D,Kadapa,213010,c20a1b46-76db-4a29-a7ab-b8cc8b164776,64,India,Mobile,Debit Card,833.31,22,Low,False,False,30.199.92.52,Mumbai,66.42,56.12,India,876440466278,AXIS,AXIS440314,Active
qbahl,uthkarshsandal@devan.org,QQNqU$1W+0,4828,8318076515,1995-11-03,Indian,GBNJN2017R,Ratlam,786256,020b34a3-9f85-40f5-85ce-5506928655ff,4908,India,Desktop,Net Banking,408.62,48,High,False,False,100.147.237.26,Bangalore,28.86,75.22,India,617785020365,IDFC,IDFC734743,Active
sanihansh,hrishita39@rege.com,6CE3e+tr+_,8742,5105821161,1969-12-05,Indian,FEBPT7782G,Jaipur,928557,1e15e6be-d49b-4337-bb35-6dde79b99fad,4510,India,Tablet,Net Banking,195.58,20,Medium,False,False,175.189.62.198,Bangalore,77.69,79.46,India,628963251458,AXIS,AXIS596828,Active
mamooty75,baralvardaniya@hotmail.com,^7D%QK!iNl,1592,+918982703750,1990-03-21,Indian,WKQYE9222X,Haridwar,577340,c451bbc8-6de7-448a-8c42-79f9501a562a,1096,India,Mobile,Credit Card,626.17,32,Low,True,False,140.119.32.169,Mumbai,33.34,50.01,India,242814769405,HDFC,HDFC668746,Suspended
lrama,jivikarana@bala.com,!c4gX0rZpG,5493,+914025816223,1981-11-16,Indian,OHAQS3438E,Meerut,474390,cdb2226e-c049-410a-b1f1-64097150c144,2893,India,Tablet,Credit Card,569.27,61,Medium,False,False,75.183.2.108,Chennai,82.12,58.34,India,947125236883,ICICI,ICICI499697,Active
dtak,armaanchaudhari@sidhu.com,BI7OnF(p$r,8973,0840820521,2000-02-14,Indian,BFSPI1011M,Rourkela,512960,58773e59-7645-4f45-845e-1ab6cc2288f7,3874,India,Mobile,UPI,356.95,50,Medium,False,False,134.68.55.234,Kolkata,42.47,27.57,India,846288348690,IDFC,IDFC796621,Active
lgaba,royyuvraj@yahoo.com,Qc6&TXz$*@,7114,+919049156667,1966-01-16,Indian,JIKMA7434S,Bettiah,958071,0aa1fc1a-80b9-4ef9-9e02-dd52cbba95a7,2777,India,Mobile,Credit Card,578.14,79,Low,False,False,182.221.81.157,Delhi,67.12,86.26,India,578475032669,IDFC,IDFC549677,Active
riaan28,kiara44@chawla.info,N0PCH7Ul)f,9977,7648120886,1964-02-09,Indian,OUGCT8913I,Proddatur,360954,def7e468-efe1-49c2-a0c7-702c5cfb0ea4,3104,India,Desktop,UPI,705.23,27,Low,False,False,125.84.183.242,Bangalore,97.21,13.83,India,873205660766,HSBC,HSBC720143,Active
udave,kaira58@mahajan.com,+V_1Off_v!,5338,+913480347270,1982-09-02,Indian,EEJVS6817J,Nagaon,952156,e1d6fe30-c5f7-4802-8fe6-cbf029370634,2961,India,Tablet,Credit Card,870.53,90,High,False,False,94.146.71.101,Chennai,48.08,72.33,India,374586113256,AXIS,AXIS277192,Active
inaaya-33,bhavsaramani@ramaswamy.com,_hi2@CafII,5904,+914516600261,1956-01-07,Indian,GKKDL4040M,Narasaraopet,795736,5567961f-a32a-4f4a-9637-80fb06981e74,1636,India,Desktop,Credit Card,768.26,96,Medium,False,True,69.108.43.128,Chennai,20.2,57.17,India,297792519728,CITI,CITI512229,Suspended
cchar,rmadan@ramanathan.biz,E+#6)8XyZa,1403,9670272741,1996-09-09,Indian,HXCVW8428U,Jodhpur,839817,efe9a59b-1366-4ce9-bd61-975dcae6d35e,2461,India,Desktop,Net Banking,199.76,36,Medium,False,False,195.106.110.233,Chennai,78.78,36.01,India,651439698010,KOTAK,KOTAK811064,Suspended
siyachowdhury,mangalmehul@sen.org,5tYaV_GL+J,2423,7021770390,1958-04-22,Indian,ESRPY7724B,Surat,131386,e059be5f-2488-4813-933a-5aa593fdefc9,3998,India,Desktop,Credit Card,544.8,74,High,False,False,101.238.16.107,Delhi,41.0,84.34,India,174278760929,KOTAK,KOTAK515516,Active
madhupbhardwaj,borragatik@solanki-tak.com,U^1DNxrBjc,8364,03854445865,1956-11-05,Indian,MTQYG1290K,Panchkula,114095,3213ffb9-3ccf-444d-9595-e2bcbe9d24a1,3661,India,Desktop,UPI,536.71,84,Low,False,False,166.165.216.83,Mumbai,89.77,83.03,India,244309468177,SBI,SBI782011,Closed
chiragsarma,vasataimur@gmail.com,#dBlm2Ncn8,3959,+912752322819,1954-04-16,Indian,TARIP0258H,Khammam,509974,ba692a2e-94ca-4c0b-95ca-a296ef64dcd1,1765,India,Mobile,Debit Card,512.73,48,Low,False,False,50.188.71.81,Kolkata,55.15,23.22,India,526234225949,IDFC,IDFC189713,Active
mishadas,thakkarriya@vala.net,R1j9G!Wu#N,4116,03645104061,1966-01-03,Indian,ZVFOU8888E,Mirzapur,329835,b6ad7e29-6803-4711-a9ae-ad782054f4d4,610,India,Tablet,Credit Card,636.61,63,Medium,False,False,3.204.229.140,Chennai,29.06,94.18,India,799586384774,HSBC,HSBC567868,Active
shanaya76,adahkhurana@yahoo.com,6QiU2Jpe*V,8328,+915767139290,1966-01-10,Indian,TCOPT4829C,Mahbubnagar,569834,d0a849c6-45a6-40af-bee3-27058e928512,1536,India,Desktop,Net Banking,946.76,7,High,False,False,62.158.235.110,Kolkata,92.9,65.02,India,561109166554,AXIS,AXIS841191,Active
ayeshasavant,sakshamagrawal@kapadia-dhingra.net,87DC4vS5_w,7536,08831940030,1994-09-22,Indian,LIVTE0326V,Saharsa,969379,d23506d6-4470-4c87-ab4a-046cedf94372,52,India,Tablet,Debit Card,307.06,55,High,False,False,161.52.176.166,Delhi,84.88,30.73,India,626271741779,HSBC,HSBC730972,Inactive
zlall,xacharya@gmail.com,rzlW7SAu_&,7537,2091147073,1994-06-18,Indian,ZGXMJ5612G,Chandrapur,988406,0300af10-93b5-4b9c-ab57-0fbb4c2f4922,2833,India,Tablet,Net Banking,134.46,20,Low,False,False,206.88.233.35,Mumbai,69.83,81.77,India,372689848597,HSBC,HSBC355455,Active
nehmatkari,gvirk@baria.com,5iAA7db9)P,7533,+919923411138,1955-10-16,Indian,ZDCKH5829F,Haldia,677469,cc3c8c39-984e-45f8-b478-dd613058d9fc,1472,India,Mobile,Debit Card,203.62,19,Medium,False,False,139.104.85.39,Delhi,16.9,30.73,India,578121900292,IDFC,IDFC929916,Active
lakshay99,urvi93@toor.com,&1ZWc(vFGU,5630,+910874416371,1985-10-05,Indian,TELDD6504W,Pimpri-Chinchwad,863087,eefba094-ad89-4866-b101-9c77a255def8,1855,India,Mobile,UPI,443.92,9,Medium,False,False,189.71.78.37,Mumbai,64.65,23.4,India,998278318256,CITI,CITI311504,Active
bhattiaarav,chowdhurykabir@yahoo.com,P9+f@FCl!n,9707,+919760686696,1985-02-15,Indian,GLDOB7994X,Aurangabad,818877,9de55189-d223-4904-9699-d0f5c9d83fbd,4984,India,Mobile,Debit Card,862.31,68,High,True,False,63.83.89.85,Kolkata,73.27,66.76,India,311656178123,CITI,CITI651074,Active
xbala,baliyasmin@gmail.com,g0p!Swqr_+,5299,+918810312907,1981-02-10,Indian,HXKVO0315W,Gopalpur,450161,1f30d4eb-7c9a-42b3-aed3-07f7152052ca,1676,India,Mobile,Debit Card,210.78,54,High,False,False,181.164.22.247,Delhi,70.43,50.1,India,243107456192,SBI,SBI374196,Active
choudhurybhamini,baradmadhav@hotmail.com,cm4HvwcBv#,7057,4268312937,1996-05-29,Indian,CRNND0729Z,Bilaspur,432301,e4667da0-9bce-4147-ad64-1f0b98983068,7,India,Mobile,UPI,577.81,35,Low,False,False,219.184.116.204,Kolkata,85.01,96.55,India,841469166181,CITI,CITI965635,Active
mmajumdar,paridas@yahoo.com,%LB39NnV*f,1292,0169118220,1993-02-14,Indian,YERNR2251K,Tirunelveli,171135,a4b10efc-0df7-446e-b048-fcd103ed0617,2099,India,Tablet,UPI,177.68,22,Low,False,False,192.160.168.96,Delhi,88.36,98.42,India,673336022911,PNB,PNB453046,Active
srinivasvanya,rbaral@sura.com,K6FH8Z2$^s,1204,6971892511,1984-07-31,Indian,JYQAG6833B,Karaikudi,625445,9297d6f2-bd9e-4228-a376-4b687f9dc826,3392,India,Tablet,Net Banking,807.57,10,High,False,False,26.106.114.159,Kolkata,44.36,40.17,India,999363029288,CITI,CITI280285,Active
agrover,nirvaan83@tak.com,%RHuxCTHp6,2428,+916911398057,1978-01-10,Indian,RVQDH4014J,Pudukkottai,237108,b7ccf5c1-4628-4334-a24d-105b3bb68692,4754,India,Desktop,Credit Card,933.5,20,Medium,False,False,126.238.209.171,Bangalore,72.15,77.48,India,112754997616,CITI,CITI426187,Active
kauldishani,horapurab@sarma.org,$n7uGeeo(N,6778,05242497771,1989-11-30,Indian,DHGTM2481E,Singrauli,184530,eb23db4c-58b1-47f2-af8a-04b50dd28aa3,4273,India,Desktop,Net Banking,964.2,84,Low,False,False,28.140.33.111,India,79.93,90.83,India,565399828463,BOB,BOB777802,Suspended
manisamaira,ritvikkhare@yahoo.com,#D&zCpnT35,8230,6185379177,2000-11-03,Indian,XLSOZ4085F,Khora ,521977,bc78950d-cb7a-4528-9c80-8497f1501ecf,1333,India,Tablet,UPI,848.61,65,High,False,False,70.223.181.86,Bangalore,79.49,23.58,India,875563804582,PNB,PNB927401,Active
kavyatalwar,indrajit69@bora.net,jtOuw+FA*8,4974,9758552497,2002-11-29,Indian,JANKU6201P,Sambhal,984286,72414a29-2260-4af5-887c-d8b9774750e6,1912,India,Desktop,Credit Card,425.12,1,Medium,False,False,205.176.61.124,Delhi,86.26,41.33,India,332371602311,PNB,PNB290259,Active
bathmadhav,qdhaliwal@kadakia.com,y9XZhi^s(z,6781,04510353348,1965-06-03,Indian,ALRUV2427S,Kollam,648152,ef82f1af-ccd7-4e49-9368-d6e4456e7c62,1326,India,Desktop,Net Banking,485.68,96,High,False,True,194.92.10.228,Bangalore,83.56,41.03,India,860314820071,SBI,SBI807909,Active
xkorpal,venkataramanadvika@verma.com,)_0UytAkB9,6483,+919706507373,1965-04-26,Indian,VFTEB4921B,Bareilly,596361,69c30616-3c43-4077-bc48-2e3e27afdfcd,4119,India,Desktop,Debit Card,214.1,94,Medium,False,False,129.92.27.3,Kolkata,44.74,97.31,India,408991001974,PNB,PNB870201,Active
faiyazcherian,ydada@hotmail.com,jfN8KAii&$,5271,07212506585,1981-12-15,Indian,EDSGJ7964E,Orai,184472,1158cd8a-4ef5-46ee-80b7-fc5afa18dd86,2633,India,Mobile,Net Banking,207.96,72,Low,False,False,143.254.211.137,Chennai,10.66,80.35,India,605575400949,HDFC,HDFC552051,Active
nayantarakata,sarnaarhaan@gmail.com,p9qQQXau#Z,3480,1486317660,1974-12-29,Indian,LWHYF7943U,Machilipatnam,248410,e343457b-f95b-464a-b20b-5379f03f344d,2499,India,Tablet,Debit Card,998.42,32,Low,False,False,9.41.229.169,India,65.38,94.98,India,179754289896,IDFC,IDFC386750,Suspended
lagandyal,alia75@gmail.com,4xEDd1%H(T,2795,2302825548,1976-05-02,Indian,LJPNX3599X,Kota,448190,897edc48-84f1-4c7b-9b96-4ee3fbee3ef1,862,India,Mobile,Net Banking,489.77,44,High,False,False,133.96.94.18,Chennai,74.07,51.36,India,530892511421,ICICI,ICICI702158,Suspended
vihaanrajagopalan,myralala@hotmail.com,*1$9CMm2O),6755,04741652642,2000-07-31,Indian,IFRML6783A,Satara,679340,e77d6b39-5c83-40dd-aeeb-3afbcb98c8a5,3856,India,Tablet,Debit Card,504.9,7,Medium,False,False,99.94.175.36,India,48.48,74.71,India,644193821652,ICICI,ICICI908518,Active
raghav16,bakshihridaan@varkey.com,6W2A%PDx&Z,6754,02707679046,1966-11-15,Indian,UHJRN5646F,Ghaziabad,636514,1ea33c3d-4cfa-4414-94bf-05266821b1f9,3616,India,Desktop,Net Banking,177.55,46,Low,False,False,50.184.153.216,Bangalore,83.32,27.56,India,556710693046,IDFC,IDFC422110,Active
indrajit18,jbedi@bhat-rajagopal.com,@6iQP2gk^2,8312,1714005723,1966-09-30,Indian,QJUTF4360H,Tirunelveli,822811,284be2cb-b20a-4ae0-a8c8-c48672cdfcdd,1290,India,Desktop,Net Banking,920.12,16,Low,True,False,73.180.203.188,India,31.95,73.53,India,723743509680,IDFC,IDFC822141,Active
umang58,bobalneysa@vora.biz,3m34Qw1I_J,5816,2248664073,1973-05-24,Indian,PVLPD0904A,Sagar,532106,6a4bff27-bce3-403f-9523-8b61dff03ffd,3711,India,Tablet,Debit Card,968.48,13,Medium,False,False,67.197.157.90,Delhi,72.84,89.49,India,861850526547,IDFC,IDFC350818,Active
lchandran,chokshipurab@hotmail.com,)VJFbehHG0,2106,+915642920355,1980-12-18,Indian,XLGLO3091L,Alwar,224248,eea7836b-5c58-4426-8179-9169b2696795,4388,India,Mobile,Credit Card,351.68,23,High,False,False,144.13.125.238,Bangalore,35.87,37.2,India,831572064266,IDFC,IDFC531625,Active
vignayantara,uthkarsh73@dhar.com,+LUcGZ$h49,6345,+911474083538,1980-06-27,Indian,PZBPB9264Y,Darbhanga,728898,837d0e41-e8df-4a79-b0a0-dd1cc2e62634,1168,India,Tablet,Credit Card,965.75,3,High,False,False,50.121.108.120,India,23.33,64.01,India,653028462168,PNB,PNB763584,Active
kwarrior,pchar@dhingra.info,fjNbzvpZ#2,8042,+915275927340,1977-11-23,Indian,DAWZD2225E,Indore,880304,8221a587-a6b0-4079-9ca9-6d2ba2dab791,4106,India,Mobile,Credit Card,974.58,13,Low,True,False,31.84.195.101,Kolkata,98.63,60.49,India,460377249264,SBI,SBI447390,Active
anahitamadan,kchokshi@basak.org,^6C!aTsw$h,1896,0574212303,1977-08-20,Indian,CINYP3471V,Jehanabad,392434,eb55fc9d-841e-49fb-ac4e-6bc9cef1a336,3650,India,Tablet,Debit Card,624.14,19,Medium,False,False,139.123.135.26,Mumbai,36.71,84.27,India,614096952402,ICICI,ICICI331249,Active
fchada,vritika71@gmail.com,_1tCvT25x*,7761,07357639168,2002-10-12,Indian,FEEXP6916L,Ramagundam,400158,76aab1ff-93ae-489c-98a2-932ff1c4f4a2,2403,India,Mobile,UPI,747.58,97,High,False,False,172.204.219.0,Bangalore,16.59,82.36,India,602486654147,SBI,SBI103704,Active
zoyadara,gandhikismat@gmail.com,2YO&$7Sy$8,5542,+915507382458,1968-03-13,Indian,QRJQS0824A,Madhyamgram,580983,78b708a2-58ce-4e1c-bb9a-59867ba80fce,2695,India,Desktop,UPI,456.44,16,Low,False,False,3.184.66.195,Kolkata,71.71,25.66,India,206503566934,ICICI,ICICI629530,Active
biswaskiara,diyasandhu@gmail.com,_NY8MNge%U,1131,07328489498,2003-03-14,Indian,XKTZZ5420Y,Giridih,783800,bed02ba2-c66c-43bc-b697-ef4ea92a8c82,3763,India,Desktop,Debit Card,932.13,97,Medium,False,False,28.235.39.1,Bangalore,41.86,71.88,India,833343839020,BOB,BOB714394,Active
subramanianriya,arhaansaha@manne.com,$38K6zXfoH,6606,+910410853473,1986-03-02,Indian,RZRFA9481E,Khora ,522500,c8e9abaf-d730-4759-80d0-0f0976389b2b,4048,India,Desktop,Net Banking,909.92,46,Medium,False,False,138.226.121.129,Mumbai,80.93,71.9,India,582342113164,HDFC,HDFC779944,Active
keeranaya,iraandra@kunda.com,^6H*ELQhu4,8191,09286071214,1973-06-13,Indian,AXZFS9287G,Orai,432923,3f77b9a9-169e-46cc-b848-a2694f1cddae,2091,India,Tablet,Debit Card,610.13,51,High,True,False,41.118.63.40,Kolkata,81.95,65.58,India,684829780185,AXIS,AXIS975540,Active
chaudrylavanya,devananaya@karnik-bala.info,Oh7O^Sle5_,4124,1753924075,1955-11-22,Indian,WFKZX5613S,Pimpri-Chinchwad,875368,3c285db0-f526-4b27-a69b-7bf1921a9185,1427,India,Desktop,Net Banking,416.1,96,Medium,True,False,174.143.51.127,India,41.66,39.63,India,948598674229,CITI,CITI986681,Active
baliparinaaz,nchaudhary@gmail.com,WT@tk2Da6t,8915,06763480695,2003-06-13,Indian,QHWSX6599A,Munger,797364,cbc71b48-4c43-488a-ad4a-2fd8e211c0ca,1007,India,Desktop,UPI,409.36,59,Medium,False,False,140.243.113.39,Kolkata,45.89,97.33,India,798820600913,BOB,BOB331017,Active
navyalanka,darshitchaudry@gmail.com,_5NLsEre%),5608,5984962269,1962-02-10,Indian,JLYVV5394L,Aurangabad,683301,60de1bf4-47db-4ea1-8878-34caee188bb3,1086,India,Desktop,Debit Card,536.15,24,High,False,False,52.248.74.1,Chennai,67.5,14.75,India,361257335886,KOTAK,KOTAK766089,Active
hshah,latataran@gmail.com,u6f#vKOq+r,1314,03682416247,2006-05-19,Indian,MTKKH3359A,Narasaraopet,648021,e6e12133-6e7a-4173-9408-f73314030766,1725,India,Tablet,Credit Card,405.83,35,Low,False,False,136.226.49.102,India,41.32,72.57,India,372352341239,ICICI,ICICI173860,Active
smanda,mishabaral@badami.com,jt1@Wn2V%+,5543,+910364101291,2003-04-10,Indian,AQNTT3392R,Jorhat,536002,31f6e0ae-739b-4408-96c0-48f6edf050c5,3169,India,Desktop,Credit Card,479.67,58,High,False,False,166.166.62.175,Mumbai,57.93,43.69,India,960308562522,IDFC,IDFC219394,Active
vedikachana,gjhaveri@hotmail.com,7%9Ov9vDms,3574,+915240032442,2006-08-02,Indian,LSZLG6281P,Raurkela Industrial Township,284919,c3b89469-d4ad-4b51-a040-40a4f0807eea,4247,India,Mobile,Net Banking,845.4,55,Low,False,False,221.218.18.74,India,59.46,59.27,India,223924520746,PNB,PNB426740,Active
bhavin45,psachdeva@gmail.com,r5cKpvY@(z,7900,+911873435091,1954-08-14,Indian,VZEJQ8521P,Bihar Sharif,107418,6193ffb8-4dae-4322-b14c-47e3b8821791,2413,India,Desktop,Debit Card,651.43,36,Medium,False,False,107.238.169.208,Kolkata,55.89,22.96,India,412797277214,KOTAK,KOTAK865908,Active
